,article_num,article_sha256,quiz_task_uuid,tua_uuid,schema_namespace,schema_sha256,question_Number,answer_uuid,question_type,agreed_Answer,coding_perc_agreement,one_two_diff,highlighted_indices,alpha_unitizing_score,alpha_unitizing_score_inclusive,agreement_score,num_users,num_answer_choices,target_text,question_text,answer_content,prereq_passed
105,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,48ea614a-da64-44e1-a861-2657b1f7a58e,2dc0962a-d7c3-4306-aa8a-a60a812252ff,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.2222222222222222,0.7777777777777778,L,L,L,0.1111111111111111,9,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
106,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,48ea614a-da64-44e1-a861-2657b1f7a58e,2dc0962a-d7c3-4306-aa8a-a60a812252ff,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.1111111111111111,0.8888888888888888,L,L,L,0.05555555555555555,9,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
121,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5ed1b8b8-cdb1-4fe9-8180-5bad41b7ce1e,f0777498-67bd-499c-b6c8-d0ce3f4092c2,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,11,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
380,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,f31ca0f4-7714-415e-ae0c-40dd78bd56bd,7de9b174-c088-44e1-be11-daee881ffae8,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
123,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5ed1b8b8-cdb1-4fe9-8180-5bad41b7ce1e,f0777498-67bd-499c-b6c8-d0ce3f4092c2,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,11,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
383,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,f31ca0f4-7714-415e-ae0c-40dd78bd56bd,7de9b174-c088-44e1-be11-daee881ffae8,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
307,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,bb82fac2-2f43-4e26-b354-defc403724c4,526833dc-75ae-4d52-9f84-526eb85ec352,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,11,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
306,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,bb82fac2-2f43-4e26-b354-defc403724c4,526833dc-75ae-4d52-9f84-526eb85ec352,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.18181818181818185,0.8181818181818181,L,L,L,0.09090909090909093,11,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
305,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,bb82fac2-2f43-4e26-b354-defc403724c4,526833dc-75ae-4d52-9f84-526eb85ec352,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.2727272727272727,0.7272727272727273,L,L,L,0.13636363636363635,11,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
304,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,bb82fac2-2f43-4e26-b354-defc403724c4,526833dc-75ae-4d52-9f84-526eb85ec352,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,11,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
303,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,bb82fac2-2f43-4e26-b354-defc403724c4,526833dc-75ae-4d52-9f84-526eb85ec352,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,11,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
302,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,bb82fac2-2f43-4e26-b354-defc403724c4,526833dc-75ae-4d52-9f84-526eb85ec352,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,11,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
301,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,bb82fac2-2f43-4e26-b354-defc403724c4,526833dc-75ae-4d52-9f84-526eb85ec352,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.09090909090909093,0.9090909090909092,L,L,L,0.045454545454545456,11,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
101,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,48ea614a-da64-44e1-a861-2657b1f7a58e,2dc0962a-d7c3-4306-aa8a-a60a812252ff,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.2222222222222222,0.7777777777777778,L,L,L,0.1111111111111111,9,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
100,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,48ea614a-da64-44e1-a861-2657b1f7a58e,2dc0962a-d7c3-4306-aa8a-a60a812252ff,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,9,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
104,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,48ea614a-da64-44e1-a861-2657b1f7a58e,2dc0962a-d7c3-4306-aa8a-a60a812252ff,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,M,0.5555555555555556,0.4444444444444444,M,M,M,0.2777777777777778,9,9,M,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),M,True
107,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,48ea614a-da64-44e1-a861-2657b1f7a58e,2dc0962a-d7c3-4306-aa8a-a60a812252ff,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,9,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
61,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,2ebcbe99-dd33-4185-a50e-807285b9722e,7364c1e0-e91a-423f-a371-f044fc95173b,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.2222222222222222,0.7777777777777778,L,L,L,0.1111111111111111,9,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
122,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5ed1b8b8-cdb1-4fe9-8180-5bad41b7ce1e,f0777498-67bd-499c-b6c8-d0ce3f4092c2,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,11,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
60,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,2ebcbe99-dd33-4185-a50e-807285b9722e,7364c1e0-e91a-423f-a371-f044fc95173b,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,9,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
48,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,2ccd850b-8a4c-4b5a-a878-65ae742e57c9,be18c5e4-3d11-46f7-9dc4-2ba0ab39329c,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.25,0.75,L,L,L,0.125,4,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
47,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,2ccd850b-8a4c-4b5a-a878-65ae742e57c9,be18c5e4-3d11-46f7-9dc4-2ba0ab39329c,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
42,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,2ccd850b-8a4c-4b5a-a878-65ae742e57c9,be18c5e4-3d11-46f7-9dc4-2ba0ab39329c,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.25,0.75,L,L,L,0.125,4,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
46,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,2ccd850b-8a4c-4b5a-a878-65ae742e57c9,be18c5e4-3d11-46f7-9dc4-2ba0ab39329c,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
43,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,2ccd850b-8a4c-4b5a-a878-65ae742e57c9,be18c5e4-3d11-46f7-9dc4-2ba0ab39329c,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
44,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,2ccd850b-8a4c-4b5a-a878-65ae742e57c9,be18c5e4-3d11-46f7-9dc4-2ba0ab39329c,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.25,0.75,L,L,L,0.125,4,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
45,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,2ccd850b-8a4c-4b5a-a878-65ae742e57c9,be18c5e4-3d11-46f7-9dc4-2ba0ab39329c,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
180,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,6ce9bcc3-b88e-4d73-917a-b0ed36984c7e,bee4ffa6-429c-4b33-a5a5-4e7983016b9f,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
195,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,6ce9bcc3-b88e-4d73-917a-b0ed36984c7e,bee4ffa6-429c-4b33-a5a5-4e7983016b9f,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,3,0,checklist,L,0.0,1.0,L,L,L,0.0,4,6,L,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",L,True
196,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,6ce9bcc3-b88e-4d73-917a-b0ed36984c7e,bee4ffa6-429c-4b33-a5a5-4e7983016b9f,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,3,0,checklist,L,0.25,0.75,L,L,L,0.125,4,6,L,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",L,True
192,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,6ce9bcc3-b88e-4d73-917a-b0ed36984c7e,bee4ffa6-429c-4b33-a5a5-4e7983016b9f,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,3,0,checklist,L,0.0,1.0,L,L,L,0.0,4,6,L,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",L,True
189,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,6ce9bcc3-b88e-4d73-917a-b0ed36984c7e,bee4ffa6-429c-4b33-a5a5-4e7983016b9f,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,2,0,checklist,M,0.75,0.25,M,M,M,0.375,4,2,M,"Using the highlight options below, indicate which portions of the bolded text are:",M,True
193,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,6ce9bcc3-b88e-4d73-917a-b0ed36984c7e,bee4ffa6-429c-4b33-a5a5-4e7983016b9f,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,3,0,checklist,L,0.0,1.0,L,L,L,0.0,4,6,L,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",L,True
181,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,6ce9bcc3-b88e-4d73-917a-b0ed36984c7e,bee4ffa6-429c-4b33-a5a5-4e7983016b9f,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
194,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,6ce9bcc3-b88e-4d73-917a-b0ed36984c7e,bee4ffa6-429c-4b33-a5a5-4e7983016b9f,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,3,0,checklist,L,0.0,1.0,L,L,L,0.0,4,6,L,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",L,True
197,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,6ce9bcc3-b88e-4d73-917a-b0ed36984c7e,bee4ffa6-429c-4b33-a5a5-4e7983016b9f,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,4,9bd0470a-0541-4bbd-ac9e-03f49722fce4,ordinal,1,0.9068905956085184,0.9068905956085184,[],,,0.9068905956085184,4,8,,How are the quoted sources' ideas important to the article?,Central idea/s of article.,True
188,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,6ce9bcc3-b88e-4d73-917a-b0ed36984c7e,bee4ffa6-429c-4b33-a5a5-4e7983016b9f,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,M,0.5,0.5,M,M,M,0.25,4,9,M,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),M,True
190,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,6ce9bcc3-b88e-4d73-917a-b0ed36984c7e,bee4ffa6-429c-4b33-a5a5-4e7983016b9f,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,2,0,checklist,M,0.5,0.5,M,M,M,0.25,4,2,M,"Using the highlight options below, indicate which portions of the bolded text are:",M,True
187,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,6ce9bcc3-b88e-4d73-917a-b0ed36984c7e,bee4ffa6-429c-4b33-a5a5-4e7983016b9f,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
185,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,6ce9bcc3-b88e-4d73-917a-b0ed36984c7e,bee4ffa6-429c-4b33-a5a5-4e7983016b9f,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
186,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,6ce9bcc3-b88e-4d73-917a-b0ed36984c7e,bee4ffa6-429c-4b33-a5a5-4e7983016b9f,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,M,0.5,0.5,M,M,M,0.25,4,9,M,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),M,True
184,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,6ce9bcc3-b88e-4d73-917a-b0ed36984c7e,bee4ffa6-429c-4b33-a5a5-4e7983016b9f,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
183,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,6ce9bcc3-b88e-4d73-917a-b0ed36984c7e,bee4ffa6-429c-4b33-a5a5-4e7983016b9f,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
182,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,6ce9bcc3-b88e-4d73-917a-b0ed36984c7e,bee4ffa6-429c-4b33-a5a5-4e7983016b9f,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
198,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,6ce9bcc3-b88e-4d73-917a-b0ed36984c7e,bee4ffa6-429c-4b33-a5a5-4e7983016b9f,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,5,83f62085-9249-44b2-95b7-acda5709d5cc,ordinal,5,0.8864698968789163,0.8864698968789163,[],,,0.8864698968789163,4,10,,"How difficult was this task for you, on the whole?",5: Middling difficulty,True
199,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,6ce9bcc3-b88e-4d73-917a-b0ed36984c7e,bee4ffa6-429c-4b33-a5a5-4e7983016b9f,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,6,e93541a5-3a1b-4d91-810c-a9013f07157f,ordinal,9,0.8864698968789163,0.8864698968789163,[],,,0.8864698968789163,4,10,,"How confident are you about your answers, on the whole?",9,True
191,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,6ce9bcc3-b88e-4d73-917a-b0ed36984c7e,bee4ffa6-429c-4b33-a5a5-4e7983016b9f,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,3,0,checklist,M,0.75,0.25,M,M,M,0.375,4,6,M,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",M,True
