,20.11.2019 10:35,Unnamed: 0,answer_uuid,article_batch_name,article_filename,article_number,article_sha256,article_text_length,case_number,end_pos,ericwimsatt,ericwimsatt-ThinkPad-T440s,extra,file:///home/ericwimsatt/.config/libreoffice/4;,highlight_count,namespace,start_pos,target_text,task_uuid,topic_name,tua_batch_final,tua_batch_name,tua_batch_uuid,tua_group_name,tua_group_uuid,tua_uuid
153,,,,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,SchiffClaimsHeDoesNot.txt,100038.0,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137.0,5.0,2088.0,,,{},,2.0,NYU_Form,1927.0,"Post\u2019s fact-checker hit Schiff with four Pinocchios, saying, \u201cThe explanation that Schiff was not sure it was the same whistleblower especially strains credulity",c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,Quoted Sources,True,Adjudicator nick task 1948 article number 100038,cff16540-8771-49e3-bf2b-154e37be4edd,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,8099416a-27e3-48b7-ba1b-c5129d4f21dc
154,,,,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,SchiffClaimsHeDoesNot.txt,100038.0,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137.0,5.0,1619.0,,,{},,2.0,NYU_Form,1498.0,The Washington Post\u2019s fact-checker called his comments that he did not communicate with the whistleblower \u201cflat-out false,c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,Quoted Sources,True,Adjudicator nick task 1948 article number 100038,cff16540-8771-49e3-bf2b-154e37be4edd,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,8099416a-27e3-48b7-ba1b-c5129d4f21dc
191,,,,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,DoctorTellsCNNTrump’sWalter.txt,100039.0,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470.0,2.0,3124.0,,,{},,1.0,NYU_Form,2656.0,"White House press secretary Stephanie Grisham said:\n\n\u2018WE\u2019RE NOT GOING TO GET INTO SECURITY AND MOVEMENT PROTOCOLS WHEN IT COMES TO THE PRESIDENT, BUT AS MY STATEMENTS SAID HE\u2019S IN GOOD HEALTH AND IT WAS A ROUTINE CHECKUP AS PART OF HIS ANNUAL PHYSICAL. I\u2019VE GIVEN PLENTY OF ON THE RECORD STATEMENTS THAT WERE TRUTHFUL AND ACCURATE \u2014 ACTIVELY TRYING TO FIND AND REPORT CONSPIRACY THEORIES REALLY NEEDS TO STOP.\u2019\n\nGrisham said that Trump underwent a \u201cquick exam and labs",90adf822-3e46-476b-9854-75658862df5d,Quoted Sources,True,Adjudicator nick task 1989 article number 100039,f4950e43-fbf6-40fd-9048-7b770db923d3,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,d1fd99c5-d60d-4f29-b296-5e6bc3e2d53c
192,,,,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,DoctorTellsCNNTrump’sWalter.txt,100039.0,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470.0,3.0,3380.0,,,{},,1.0,NYU_Form,3282.0,"On Sunday morning, Trump tweeted that he does not plan to finish his physical exam until next year",90adf822-3e46-476b-9854-75658862df5d,Quoted Sources,True,Adjudicator nick task 1989 article number 100039,f4950e43-fbf6-40fd-9048-7b770db923d3,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,d0cf569e-fbc2-4322-9f0c-cd530ca5dfa6
188,,,,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,DoctorTellsCNNTrump’sWalter.txt,100039.0,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470.0,1.0,2117.0,,,{},,3.0,NYU_Form,1620.0,"According to CNN:\n\n\u2018MEDICAL STAFF AT WALTER REED DID NOT GET A STAFF-WIDE NOTICE ABOUT A PRESIDENTIAL VISIT TO THE MEDICAL CENTER IN BETHESDA, MARYLAND, AHEAD OF TRUMP\u2019S ARRIVAL ACCORDING TO THAT SOURCE.\n\n\u2018TYPICALLY WALTER REED\u2019S MEDICAL STAFF WOULD GET A GENERAL NOTICE ABOUT A \u201cVIP\u201d VISIT TO THE MEDICAL CENTER AHEAD OF A PRESIDENTIAL VISIT, NOTIFYING THEM OF CERTAIN CLOSURES AT THE FACILITY. THAT DID NOT HAPPEN THIS TIME, INDICATING THE VISIT WAS A NON-ROUTINE VISIT AND SCHEDULED LAST MINUTE",90adf822-3e46-476b-9854-75658862df5d,Quoted Sources,True,Adjudicator nick task 1989 article number 100039,f4950e43-fbf6-40fd-9048-7b770db923d3,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,18ef656b-d438-49cc-94b9-92737173ecf1
189,,,,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,DoctorTellsCNNTrump’sWalter.txt,100039.0,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470.0,1.0,2652.0,,,{},,3.0,NYU_Form,2331.0,"CNN reported:\n\n\u2018THE PRESIDENT\u2019S MOTORCADE DROVE TO THE MEDICAL CENTER UNANNOUNCED, WITH REPORTERS UNDER DIRECTION NOT TO REPORT HIS MOVEMENT UNTIL THEY ARRIVED SATURDAY AT WALTER REED. TRUMP TYPICALLY TAKES THE MARINE ONE HELICOPTER TO WALTER REED, BUT ON SATURDAY\u2019S CLEAR-SKIED DAY, THE PRESIDENT OPTED FOR THE MOTORCADE",90adf822-3e46-476b-9854-75658862df5d,Quoted Sources,True,Adjudicator nick task 1989 article number 100039,f4950e43-fbf6-40fd-9048-7b770db923d3,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,18ef656b-d438-49cc-94b9-92737173ecf1
190,,,,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,DoctorTellsCNNTrump’sWalter.txt,100039.0,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470.0,1.0,1244.0,,,{},,3.0,NYU_Form,800.0,"CNN: \nPresident Trump's visit to Walter Reed on Saturday did not follow the protocol of a routine presidential medical exam, according to a person familiar with the matter. https://cnn.it/2Kv6NQy \nTrump's visit to Walter Reed 'not protocol' for routine visit, source says\nPresident Donald Trump's visit to Walter Reed on Saturday did not follow the protocol of a routine presidential medical exam, according to a person familiar with the matter",90adf822-3e46-476b-9854-75658862df5d,Quoted Sources,True,Adjudicator nick task 1989 article number 100039,f4950e43-fbf6-40fd-9048-7b770db923d3,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,18ef656b-d438-49cc-94b9-92737173ecf1
193,,,,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,DoctorTellsCNNTrump’sWalter.txt,100039.0,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470.0,4.0,1616.0,,,{},,2.0,NYU_Form,1247.0,"Gupta said:\n\n\u2018NO QUESTION, THIS SOUNDS A BIT UNUSUAL. I MEAN TYPICALLY EVEN WITH THIS WHITE HOUSE, WE\u2019VE GOTTEN PLENTY OF NOTICE IN THE PAST THAT THE PRESIDENT WAS GOING TO BE GETTING A PHYSICAL EXAM, THAT IT WAS GOING TO TAKE PLACE AT WALTER REED, WHICH IT HAS IN THE PAST. EVERYONE INSTITUTION-WIDE RECEIVED NOTICE, AND IT DOESN\u2019T SEEM LIKE THAT HAPPENED IN THIS CASE",90adf822-3e46-476b-9854-75658862df5d,Quoted Sources,True,Adjudicator nick task 1989 article number 100039,f4950e43-fbf6-40fd-9048-7b770db923d3,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,e74ed15f-8d99-4f3c-a26f-e223781dca5c
194,,,,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,DoctorTellsCNNTrump’sWalter.txt,100039.0,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470.0,4.0,797.0,,,{},,2.0,NYU_Form,539.0,CNN\u2019s Dr. Sanjay Gupta said on Sunday that it wasn\u2019t a typical medical exam done every year for presidents. He said that if a president has medical issues that is usually done by doctors on duty at the White House and there isn\u2019t a need to go to the hospital,90adf822-3e46-476b-9854-75658862df5d,Quoted Sources,True,Adjudicator nick task 1989 article number 100039,f4950e43-fbf6-40fd-9048-7b770db923d3,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,e74ed15f-8d99-4f3c-a26f-e223781dca5c
223,,,,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,FamilyFacingJailforLiving.txt,100040.0,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,4042.0,2.0,2868.0,,,{},,2.0,NYU_Form,2139.0,"Now, we are not just having to fight this insurance company. This week we had to go in-front of the City. Since the President of the HOA never sent a letter to the Home Land Management company. We are now in violation of zoning ordinance. Yesterday we received a citation summons. When Rich showed the officer our home, he was apologetic for having to deliver this. On November 19th at 1:30, we have to go to court. While Rich was standing in our driveway, a truck sped up and parked in front of our driveway and a guy jumps out. An employee of the management company as starts taking pictures. While he is saying and motioning with his hands, you were supposed to have this thing out of here by the 15th. I\u2019m reporting you today",e08964ac-5a9c-4192-b99a-cae53ef3ff20,Quoted Sources,True,Adjudicator nick task 1990 article number 100040,cd63b760-5133-4923-a26e-03276ba9e52c,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,058fac5b-0dfe-425f-b82d-9f1890f4a8d0
224,,,,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,FamilyFacingJailforLiving.txt,100040.0,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,4042.0,2.0,2136.0,,,{},,2.0,NYU_Form,2054.0,"Rich Navari, Pam\u2019s husband witnessed the intimidation first hand. According to Pam",e08964ac-5a9c-4192-b99a-cae53ef3ff20,Quoted Sources,True,Adjudicator nick task 1990 article number 100040,cd63b760-5133-4923-a26e-03276ba9e52c,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,058fac5b-0dfe-425f-b82d-9f1890f4a8d0
218,,,,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,FamilyFacingJailforLiving.txt,100040.0,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,4042.0,1.0,1114.0,,,{},,5.0,NYU_Form,913.0,"We called the alderman, the mayor was aware of it. We were told as long as I was approved by the homeowners (association) board, then we could get a temporary permit. They were OK with it,\u201d Navari said",e08964ac-5a9c-4192-b99a-cae53ef3ff20,Quoted Sources,True,Adjudicator nick task 1990 article number 100040,cd63b760-5133-4923-a26e-03276ba9e52c,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,acaf0f42-873f-4f5b-8f29-4d3c5f79ec44
219,,,,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,FamilyFacingJailforLiving.txt,100040.0,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,4042.0,1.0,1500.0,,,{},,5.0,NYU_Form,1281.0,"The next thing we knew, we get a letter from a board member saying it was against the covenant. They were not able to change the covenant. They felt sympathy for us in our situation, but we needed to leave,\u201d Navari said",e08964ac-5a9c-4192-b99a-cae53ef3ff20,Quoted Sources,True,Adjudicator nick task 1990 article number 100040,cd63b760-5133-4923-a26e-03276ba9e52c,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,acaf0f42-873f-4f5b-8f29-4d3c5f79ec44
220,,,,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,FamilyFacingJailforLiving.txt,100040.0,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,4042.0,1.0,1782.0,,,{},,5.0,NYU_Form,1666.0,"This is a bonafide emergency. What we are going thru could happen to anyone in our neighborhood or others,\u201d she said",e08964ac-5a9c-4192-b99a-cae53ef3ff20,Quoted Sources,True,Adjudicator nick task 1990 article number 100040,cd63b760-5133-4923-a26e-03276ba9e52c,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,acaf0f42-873f-4f5b-8f29-4d3c5f79ec44
221,,,,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,FamilyFacingJailforLiving.txt,100040.0,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,4042.0,1.0,3054.0,,,{},,5.0,NYU_Form,2944.0,"I cannot believe that people can be so cold and unempathetic about what people are going through,\u201d Navari said",e08964ac-5a9c-4192-b99a-cae53ef3ff20,Quoted Sources,True,Adjudicator nick task 1990 article number 100040,cd63b760-5133-4923-a26e-03276ba9e52c,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,acaf0f42-873f-4f5b-8f29-4d3c5f79ec44
222,,,,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,FamilyFacingJailforLiving.txt,100040.0,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,4042.0,1.0,3536.0,,,{},,5.0,NYU_Form,3305.0,"We are not trying to hurt anybody. We are trying to continue to be a family. Every day we are fighting to have this attorney deal with the insurance company so we can get our home back. That\u2019s what we are trying to do,\u201d Navari said",e08964ac-5a9c-4192-b99a-cae53ef3ff20,Quoted Sources,True,Adjudicator nick task 1990 article number 100040,cd63b760-5133-4923-a26e-03276ba9e52c,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,acaf0f42-873f-4f5b-8f29-4d3c5f79ec44
206,,,,NYU_Articles/Day 3/JesusisKingSundayService.txt,JesusisKingSundayService.txt,100041.0,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,1822.0,5.0,1654.0,,,{},,1.0,NYU_Form,1570.0,"We love Kanye. We love God so it's obviously an awesome mixture,"" Matthew Iommi said",a94ccd2a-05c5-4510-8ef9-e8ebc4a293fd,Quoted Sources,True,Adjudicator nick task 1991 article number 100041,3ea2d001-7136-4111-bd6e-c8caed82d2f6,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,ddbd9514-f355-451a-b994-68e5464aa921
201,,,,NYU_Articles/Day 3/JesusisKingSundayService.txt,JesusisKingSundayService.txt,100041.0,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,1822.0,2.0,999.0,,,{},,1.0,NYU_Form,836.0,"I\u2019m actually really surprised by the mayhem. I thought people had written Kanye off. I was surprised to see so much support for him tonight,"" Chinedu Anikwata said",a94ccd2a-05c5-4510-8ef9-e8ebc4a293fd,Quoted Sources,True,Adjudicator nick task 1991 article number 100041,3ea2d001-7136-4111-bd6e-c8caed82d2f6,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,a71b9def-7b59-41fc-b0db-96f9e0b76406
204,,,,NYU_Articles/Day 3/JesusisKingSundayService.txt,JesusisKingSundayService.txt,100041.0,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,1822.0,4.0,1491.0,,,{},,2.0,NYU_Form,1351.0,"One girl had tears in her eyes and said 'If Kanye can change, I can change.' I think he reaches people we can\u2019t normally reach,"" Osteen said",a94ccd2a-05c5-4510-8ef9-e8ebc4a293fd,Quoted Sources,True,Adjudicator nick task 1991 article number 100041,3ea2d001-7136-4111-bd6e-c8caed82d2f6,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,77ac1546-7f93-43fc-b81c-f500fdafe41e
205,,,,NYU_Articles/Day 3/JesusisKingSundayService.txt,JesusisKingSundayService.txt,100041.0,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,1822.0,4.0,757.0,,,{},,2.0,NYU_Form,671.0,Osteen said he invited West because the rapper reaches people that church normally can,a94ccd2a-05c5-4510-8ef9-e8ebc4a293fd,Quoted Sources,True,Adjudicator nick task 1991 article number 100041,3ea2d001-7136-4111-bd6e-c8caed82d2f6,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,77ac1546-7f93-43fc-b81c-f500fdafe41e
202,,,,NYU_Articles/Day 3/JesusisKingSundayService.txt,JesusisKingSundayService.txt,100041.0,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,1822.0,3.0,1347.0,,,{},,2.0,NYU_Form,1157.0,"The same thing that people are using to say 'We don\u2019t know if he\u2019s sincere,' is what God is using to be able to save more. That you can see how low I had sunk,"" West said to the congregation",a94ccd2a-05c5-4510-8ef9-e8ebc4a293fd,Quoted Sources,True,Adjudicator nick task 1991 article number 100041,3ea2d001-7136-4111-bd6e-c8caed82d2f6,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,1c6f50fc-2f20-4a54-a1d2-463886399c0d
203,,,,NYU_Articles/Day 3/JesusisKingSundayService.txt,JesusisKingSundayService.txt,100041.0,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,1822.0,3.0,1566.0,,,{},,2.0,NYU_Form,1494.0,West told the crowd he\u2019s using that reach to spread the church\u2019s message,a94ccd2a-05c5-4510-8ef9-e8ebc4a293fd,Quoted Sources,True,Adjudicator nick task 1991 article number 100041,3ea2d001-7136-4111-bd6e-c8caed82d2f6,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,1c6f50fc-2f20-4a54-a1d2-463886399c0d
200,,,,NYU_Articles/Day 3/JesusisKingSundayService.txt,JesusisKingSundayService.txt,100041.0,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,1822.0,1.0,832.0,,,{},,1.0,NYU_Form,763.0,"We traveled all the way from College Station,"" Melanie Rodriguez said",a94ccd2a-05c5-4510-8ef9-e8ebc4a293fd,Quoted Sources,True,Adjudicator nick task 1991 article number 100041,3ea2d001-7136-4111-bd6e-c8caed82d2f6,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,29600e16-3df7-4e86-90e2-e72fec18fffa
246,,,,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,SchiffNamedinWHOfficial.txt,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563.0,3.0,3378.0,,,{},,1.0,NYU_Form,2570.0,"One of the stories Politico wrote opens with the following paragraphs, the slant in reporting is pretty evident:\n\nThe decorated Army officer who testified to House investigators on Tuesday told lawmakers that a close associate of Republican Rep. Devin Nunes \u201cmisrepresented\u201d himself to President Donald Trump in an effort to involve himself further in Ukraine policy, according to two people familiar with his closed-door deposition.\n\nLt. Col. Alexander Vindman, the National Security Council\u2019s top Ukraine expert, told lawmakers that after attending Ukrainian President Volodymyr Zelensky\u2019s inauguration in May as part of a delegation led by Energy Secretary Rick Perry, Vindman had been looking forward to debriefing Trump and giving a positive account of Zelensky\u2019s vision for Ukraine\u2019s future. \u2014 Politico",c3d0fcef-66ab-476c-8188-d48ccc9658ff,Quoted Sources,True,Adjudicator scottpeterson task 2029 article number 100042,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,b3a65619-4879-4559-8454-c3bd3ff0f930
244,,,,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,SchiffNamedinWHOfficial.txt,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563.0,2.0,1803.0,,,{},,2.0,NYU_Form,1784.0,the defamation suit,c3d0fcef-66ab-476c-8188-d48ccc9658ff,Quoted Sources,True,Adjudicator scottpeterson task 2029 article number 100042,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,70f1ed4c-cdf3-4d59-b80e-3030c69d97d2
245,,,,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,SchiffNamedinWHOfficial.txt,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563.0,2.0,2567.0,,,{},,2.0,NYU_Form,2181.0,"The Cliff\u2019s Notes version goes something like this:\n\nWhen Schiff was conducting his super-secret Kangaroo Court in the basement, statements were made about Kash Patel by Fiona Hill and Alex Vinderman about Patel\u2019s contact with the White House that were simply false. That information was leaked \u2018in real time\u2019 by either Schiff or by his staffers to Politico, by encrypted messaging apps",c3d0fcef-66ab-476c-8188-d48ccc9658ff,Quoted Sources,True,Adjudicator scottpeterson task 2029 article number 100042,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,70f1ed4c-cdf3-4d59-b80e-3030c69d97d2
241,,,,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,SchiffNamedinWHOfficial.txt,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563.0,1.0,3980.0,,,{},,3.0,NYU_Form,3405.0,"Between October 23, 2019, and November 8, 2019, the Defendants, acting in concert with Schiff, made, published and republished numerous false factual statements of or concerning Kash without privilege of any kind. \u2026 On November 8, 2019, Schiff released the transcripts of Hill and Vindman\u2019s closed-door, secret interviews conducted in the Capitol Visitor Center. The transcripts demonstrate that Politico, Bertrand, Schiff, and his staffers misled the public in the First and Second Politico Pieces, and intentionally lied about the substance of Hill and Vindman\u2019s interviews",c3d0fcef-66ab-476c-8188-d48ccc9658ff,Quoted Sources,True,Adjudicator scottpeterson task 2029 article number 100042,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,d421b8b5-1ba5-4972-9feb-05de91b4a2a0
242,,,,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,SchiffNamedinWHOfficial.txt,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563.0,1.0,4862.0,,,{},,3.0,NYU_Form,4289.0,"Patel vehemently denies the allegations made by Bertrand, noting in the court document:\n\nDefendants\u2019 reporting was categorically and knowingly false. At no time prior to October 30, 2019 had Kash ever communicated with the President on any matters involving Ukraine. Kash never supplied any Ukraine \u201cmaterials\u201d to the President. Kash is proud of his record as a dedicated national security professional who is entrusted to handle our nation\u2019s most sensitive matters. At no time did Kash stray from his mission to protect the homeland in service to the President and the NSC",c3d0fcef-66ab-476c-8188-d48ccc9658ff,Quoted Sources,True,Adjudicator scottpeterson task 2029 article number 100042,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,d421b8b5-1ba5-4972-9feb-05de91b4a2a0
243,,,,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,SchiffNamedinWHOfficial.txt,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563.0,1.0,1759.0,,,{},,3.0,NYU_Form,1534.0,"Patel is a former staffer to the top Republican on the House Intelligence Committee, Rep. Devin Nunes (R-CA), who later moved to the White House in the NSC to advise the president on national security and intelligence matters",c3d0fcef-66ab-476c-8188-d48ccc9658ff,Quoted Sources,True,Adjudicator scottpeterson task 2029 article number 100042,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,d421b8b5-1ba5-4972-9feb-05de91b4a2a0
253,,,,NYU_Articles/Day4/ShooterCommitsSuicideAfterBeing.txt,ShooterCommitsSuicideAfterBeing.txt,100043.0,d1a27dc55d4704fbbb9ede3958d88ee37f118049cc6e19fc242d49f7d3d0cf5d,1269.0,2.0,511.0,,,{},,1.0,NYU_Form,425.0,Aerial footage from Reuters shows police cordoning off a large area of the parking lot,6373c2c0-e049-406e-88e3-8f3d9a78b52e,Quoted Sources,True,Adjudicator scottpeterson task 2030 article number 100043,2ea2f0ce-1ecd-4965-8f1a-6f61f1dc431f,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,557ffdbc-e9b8-4737-a24b-9272ed985e38
254,,,,NYU_Articles/Day4/ShooterCommitsSuicideAfterBeing.txt,ShooterCommitsSuicideAfterBeing.txt,100043.0,d1a27dc55d4704fbbb9ede3958d88ee37f118049cc6e19fc242d49f7d3d0cf5d,1269.0,3.0,787.0,,,{},,2.0,NYU_Form,657.0,"No staff members were involved in the shooting and the store was not evacuated, Walmart spokeswoman LeMia Jenkins said in an email",6373c2c0-e049-406e-88e3-8f3d9a78b52e,Quoted Sources,True,Adjudicator scottpeterson task 2030 article number 100043,2ea2f0ce-1ecd-4965-8f1a-6f61f1dc431f,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,6a68efae-c558-461e-a786-a8e912c3a839
255,,,,NYU_Articles/Day4/ShooterCommitsSuicideAfterBeing.txt,ShooterCommitsSuicideAfterBeing.txt,100043.0,d1a27dc55d4704fbbb9ede3958d88ee37f118049cc6e19fc242d49f7d3d0cf5d,1269.0,3.0,954.0,,,{},,2.0,NYU_Form,790.0,Walmart representatives said in the statement that they are referring all additional questions to law enforcement because it\u2019s still an \u2018active police investigation,6373c2c0-e049-406e-88e3-8f3d9a78b52e,Quoted Sources,True,Adjudicator scottpeterson task 2030 article number 100043,2ea2f0ce-1ecd-4965-8f1a-6f61f1dc431f,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,6a68efae-c558-461e-a786-a8e912c3a839
252,,,,NYU_Articles/Day4/ShooterCommitsSuicideAfterBeing.txt,ShooterCommitsSuicideAfterBeing.txt,100043.0,d1a27dc55d4704fbbb9ede3958d88ee37f118049cc6e19fc242d49f7d3d0cf5d,1269.0,1.0,422.0,,,{},,1.0,NYU_Form,262.0,"According to a report from Daily Mail:\n\nShots rang out at the Walmart just before 10am Monday morning, and authorities responded to the scene a short time later",6373c2c0-e049-406e-88e3-8f3d9a78b52e,Quoted Sources,True,Adjudicator scottpeterson task 2030 article number 100043,2ea2f0ce-1ecd-4965-8f1a-6f61f1dc431f,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,3e6b736a-6227-4f4f-a1ad-c2d1b5a0bce8
256,,,,NYU_Articles/Day4/ShooterCommitsSuicideAfterBeing.txt,ShooterCommitsSuicideAfterBeing.txt,100043.0,d1a27dc55d4704fbbb9ede3958d88ee37f118049cc6e19fc242d49f7d3d0cf5d,1269.0,4.0,1072.0,,,{},,1.0,NYU_Form,958.0,"According to witness reports, the shooter turned the gun on himself when a nearby citizen drew a concealed firearm",6373c2c0-e049-406e-88e3-8f3d9a78b52e,Quoted Sources,True,Adjudicator scottpeterson task 2030 article number 100043,2ea2f0ce-1ecd-4965-8f1a-6f61f1dc431f,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,81093cf3-b149-4086-af06-3effc9cf0fb5
